serre	4.87
serre(s)	4.63
serre-joints	3.36
serrure	5.42
sérum	3.93
servante	4.86
service	2.75
serviette	5.47
serviteur	4.5
servitude	2.73
session	3.06
seuil	4.07
seul	4.74
seule	3.95
sève	4.82
sévérité	3
sexe	4.89
sexisme	2.8
sexiste	3.03
sexologie	3.04
sexologue	4.01
sextant	2.35
sexualiser	2.85
sexualité	3.76
sexuel	3.48
sexy	4.46
shampooing	5.87
si	2.94
siamois	4.91
siècle	2.41
siège	5.64
sieste	4.62
sieur	3.39
sifflement	3.98
sifflet	5.41
sigle	3.92
signal	3.92
signature	4.82
signe	3.83
signification	1.81
silence	3.27
silencieux	3.33
silhouette	5.1
sillage	2.82
sillon	4.04
silo	4.27
simple	2.91
simplicité	2.43
simulation	2.95
sincérité	2.55
singe	5.88
sinistre	3.16
sire	3.48
sirène	5.62
sirop	5.63
sis	2.27
sise	2.28
site	3.9
situation	2.59
six	4.92
sixte	2.42
ski	5.6
skier	5.83
skieur	5.48
skieuse	5.44
slave	3.41
slip	4.49
snob	4.34
sobre	3.42
sobriquet	2.4
soc	2.7
société	3.13
socle	3.12
socque	2.27
sodomie	4.06
sodomiser	4.01
soeur	5.01
soeurette	3.64
sofa	5.75
soi	4.02
soie	5.16
soif	3.51
soin	3.74
soir	5.23
soirée	4.1
soit	2.44
sol	5.06
soldat	5.08
solde	4.35
sole	4.06
soleil	5.65
solidarité	3.04
solidité	3.34
solitaire	3.8
solitude	3.12
solliciteur	3.05
solution	2.85
solvabilité	2.33
sombre	4.73
sombrero	5.46
sommaire	3.05
somme	3.48
sommeil	4.13
sommet	5
sommier	3.37
somnambule	4.57
son	3.41
sonate	2.77
sondage	3.98
sonde	3.73
songe	2.5
sonnerie	4.55
sonnette	5.39
sonorité	2.85
sorbe	2.49
sorbet	5.13
sorcier	4.96
sorcière	5.33
sort	3.43
sorte	2.2
sortie	4.3
sot	3.28
sotte	2.73
sottise	2.79
sou	4.25
souche	4.7
souci	2.56
soucoupe	5.7
soude	2.94
soudure	4.5
soufflé	4.09
souffle	4.12
souffler	4.32
souffrance	3.16
soufre	3.75
souhait	3.01
soûl	4.46
soulagement	3.18
soûlard	4.13
soûle	4.6
soulèvement	3.36
soulier	5.54
soulte	2.35
soumettre	2.62
soumis	3
soumission	2.93
soupape	3.66
soupçon	2.92
soupe	5.63
souper	4.57
soupir	4
soupirant	3.33
soupirer	4.02
souplesse	3.56
source	4.43
sourcil	6.04
sourd	3.87
sourde	3.88
sourd-muet	3.79
sourire	5.65
souris	5.45
sous	4.86
soutane	3.74
soute	3.01
souterrain	4.44
soutien	3.19
souvenir	3.06
souvenirs	3.57
spaghetti	6.18
sparadrap	2.9
spasme	4.05
spatule	5.88
spécialiste	3.46
spécialité	2.57
spécification	2.78
spécimen	3.46
spectacle	4.79
spectateur	4.55
spectatrice	3.87
spectre	4.55
spermatozoïde	4.75
sperme	5.53
spermicide	4
sphère	5.66
sphinx	5.44
spirale	5.03
splendeur	2.94
spontanéité	2.4
spore	2.82
sport	5.13
squelette	6.13
stable	3.43
stade	4.65
stage	3.2
stalactite	3.31
stalle	2.63
stance	2.54
standard	2.77
star	5.16
station	4.58
statistique	3.36
statue	5.28
statuette	5.11
stature	3.41
statut	3.69
steak	5.97
stèle	2.18
steppe	3.29
stère	2.25
stérile	2.88
stérilet	4.41
stérilisation	2.97
stérilité	2.83
stéthoscope	5.52
stimulant	3.14
stimulation	3.31
stimuler	3.57
stimuli	2.57
stimulus	3.06
stratégie	2.9
stress	3.58
strict	3.32
stricte	3.67
strie	3.07
strophe	3.47
structure	3.91
studio	5.01
stupéfiant	3.52
stupeur	2.93
style	2.71
stylo	5.91
su	2.58
suaire	2.86
suant	3.85
suante	3.49
suave	3.11
submersion	3.12
substance	3.61
subvention	2.87
suc	2.71
succès	3.3
successeur	2.41
succession	2.92
sucer	5.02
sucette	5.73
sucre	5.3
sucrerie	4.88
sucrier	5.33
sud	4.7
suédois	3.76
suédoise	3.47
suée	3.81
suer	4.93
sueur	4.56
suffixe	3.24
suggestion	2.9
suie	4.31
suif	2.68
suint	2.46
suisse	4.79
suite	3.04
suivre	3.72
sujet	3.25
sultan	3.31
sumo	4.72
supercherie	2.61
supériorité	3.1
suppléante	3.7
supplément	3.15
supplice	2.8
support	4.16
supposition	2.56
sûr	3.13
surdité	3.33
sûre	3.19
sure	3.22
sûreté	2.55
surf	5.71
surface	3.92
surplus	3.46
surprise	3.82
sursaut	3.99
surveillance	3.42
surveillante	3.86
survie	3.15
survol	3.49
sus	2.76
suspens	2.73
suspension	3.3
svelte	4.62
syllabe	4.01
symbole	3.87
symétrie	3.98
sympathie	2.97
syndicat	3.24
synonyme	3.02
synthèse	2.9
système	2.76
tabac	5.01
tabassée	3.02
tabatière	3.48
table	5.59
tableau	5.4
tablette	5.73
tablier	5.43
tabou	2.75
tabouret	4.97
tâche	3.02
tache	4.54
tact	2.65
taie	4.03
taille	4.33
taillis	2.22
tain	2.62
taire	3.3
talc	3.78
talent	3.3
talisman	3.43
talon	5.79
talus	2.73
tambour	5.47
tambourin	4.75
tamis	3.92
tampon	5.7
tam-tam	5.29
tanche	2.57
tank	5.45
tante	4.86
taon	3.58
tapage	2.85
tapageur	3.03
tape	4.65
tapioca	4.62
tapis	5.63
tapisserie	5.26
tard	3.67
tare	2.53
tarif	3.31
tarse	2.47
tartare	3.94
tarte	6.04
tartine	4.96
tartre	4.98
tas	3.97
tasse	5.58
tatou	5.5
taudis	3.61
taupe	5.25
taureau	5.74
taux	3.3
taverne	5.1
taxe	4.07
taxi	5.79
tchèque	3.5
technicien	4.33
technique	2.91
technologie	3.42
teigne	2.49
teindre	4.52
teint	4
teinte	3.78
tek	1.72
télégramme	4.49
téléphone	5.95
télescope	5.86
téléspectateur	4.52
téléviseur	6.13
télévision	5.69
témoignage	3.25
témoin	3.53
tempe	4.65
tempérament	3.07
température	3.93
tempête	5.61
temple	5.49
tempo	3.49
temporalité	2.24
temps	3.75
ténacité	2.59
tendance	2.24
tendon	4.49
tendre	3.47
tendresse	3.34
ténèbres	3.64
tension	3.06
tentacule	5.22
tentation	2.98
tentative	2.19
tente	5.56
tenue	3.49
terme	2.83
termes	3.14
terminal	3.51
terminus	4.63
terne	3.55
terrain	5.08
terrasse	5.17
terre	4.84
terreur	3.33
terrier	4.55
territoire	3.68
terrorisme	3.26
tertre	2.16
test	5.18
testament	4.28
testiculaire	3.86
testicule	5.59
testostérone	3.48
têtard	5.3
tête	5.66
téter	4.57
tétine	5.03
téton	4.68
texte	4.52
thalle	2.26
thé	5.32
théâtre	5.26
thème	2.47
théoricienne	2.32
théorie	2.4
thermes	2.99
thermomètre	6.01
thermos	5.84
thermostat	5.74
thèse	4.2
thon	5.64
thym	4.38
thyroïde	3.91
tiare	2.65
tibia	5.16
tic	3.61
ticket	5.27
tiède	3.9
tierce	3.1
tiers	4.03
tige	5.32
tigre	6.14
tilde	2.24
timbale	4.27
timbre	5.77
timidité	2.93
tintamarre	3.13
tique	3.56
tir	4.26
tirage	4.13
tire	4.55
tirelire	5.47
tiret	4.44
tiroir	5.78
tisane	5.44
tison	3.59
tissage	4.24
tisserand	2.98
tissu	4.8
titre	4.12
titulaire	3.33
toast	5.93
toc	2.12
toge	5.03
toile	5.46
toilette	5.63
toise	2.54
toit	5.57
toiture	5.54
tôle	4.64
tomate	6.28
tombe	5.22
tombeau	5.61
tombée	3.46
tome	3.86
tomme	2.57
ton	3.47
tondeuse	5.35
tondre	4.92
tonique	3.16
tonne	3.87
tonneau	4.74
tonnerre	4.5
tonte	3.31
tope	2.54
toque	4.03
torche	5.53
torchon	5.07
tordre	4.7
tornade	5.89
torpeur	2.49
torpille	4.24
torpilleur	3.42
torrent	3.48
tors	2.64
torse	5.08
torsion	3.45
tort	2.02
tortue	5.48
torture	4.15
torve	2.06
tôt	3.72
total	3.21
totalité	3.16
totem	5.38
toucan	4.81
touche	4.39
toucher	4.43
touffe	4.88
toupie	5.75
tour	4.93
tourbe	4.57
tourbière	3.79
tourbillon	4.86
tourelle	3.56
tourisme	3.86
tourment	2.82
tournage	3.8
tournant	3.42
tourne-disque	5.93
tournée	3.41
tournesol	6.01
tournevis	6.12
tourniquet	4.65
tournoi	4.11
tourte	3.64
tourterelle	5.18
tous	3.82
tout	3.01
toute	3.09
toutou	5.75
toux	4.51
trac	3.41
tracas	2.93
tracé	3.53
trace	5
tract	3.27
tracteur	5.5
traction	3.32
tradition	3.41
traducteur	3.1
traduction	2.85
trafic	4.85
tragédie	3.38
tragédien	2.64
trahison	2.92
train	5.66
traîne	3.68
traîneau	5.66
traire	4.43
trait	4.18
traité	2.82
traite	3.05
traitement	3.42
trajet	3.69
tram	2.91
trame	2.99
trampoline	6.11
tranchant	3.86
tranche	5.22
tranchée	4.17
tranquillité	3.58
transaction	3.37
transe	3.65
transfert	3.22
transformation	3.48
transistor	2.92
transport	4.63
transsexualisme	3.45
transsexualité	3.49
transsexuel	3.81
trappe	4.63
travail	3.41
travailleur	4.09
travée	2.37
travers	3.01
traversée	3.63
traversier	5.18
travesti	4.4
travestisme	3.79
trayeuse	3.39
trèfle	5.74
treille	2.47
treillis	3.11
treize	5.45
tremble	4.49
tremblement	4.55
trempe	4.01
tremplin	5.27
trente	5.02
trésor	5.75
trésorier	3.35
tresse	5.95
tréteau	2.1
treuil	2.88
trêve	2.64
tri	2.94
triage	3.62
triangle	6.09
tribu	4.48
tribunal	4.42
tribune	3.56
triche	3.72
tricot	5.48
trille	2.98
trimestre	3.33
tringle	2.74
trio	4.41
triomphe	3.33
tripe	3.86
triple	4.07
trique	2.36
triste	4.7
tristesse	3.09
troc	3.83
trogne	2.22
trois	5.52
trombe	2.95
trombone	5.98
trompe	4.64
trompette	5.76
tronc	5.43
tronche	3.42
trône	5.25
trop	3.56
trot	4.27
trotte	3.52
trottinette	5.14
trottoir	5.73
trou	5.11
trouble	3.21
trouille	3.23
troupe	4.26
troupeau	5.38
trousse	4.91
truand	2.67
truc	3.07
truelle	2.88
truffe	3.95
truie	5.71
truite	5.95
tsar	3.85
tuba	5.47
tube	5.41
tuer	4.93
tueur	4.09
tueuse	3.67
tuile	5.6
tulipe	6.21
tulle	3.23
tumeur	4.56
tumulte	2.42
tunique	4.48
tunnel	5.73
tuque	5.9
turbine	4.24
turc	3.57
turf	2.77
turque	3.99
tuteur	3.8
tuyau	5.48
tympan	5.16
type	3.3
typologie	1.7
tyran	3.14
ulcère	4.45
une	3.94
unicité	2.48
uniforme	5.18
union	3.43
unisson	2.6
unité	2.57
univers	4.07
université	5.27
urgence	3.83
urine	5.48
urne	4.66
usage	2.76
usine	5.14
usure	3.59
ut	2.52
utilisation	2.89
utilité	1.88
v(')lan	2.79
va	3.16
vacance	4.1
vacances	4.18
vacarme	3.33
vaccin	5.31
vaccination	4.54
vache	5.58
vagin	5.37
vaginal	4.19
vague	5.4
vain	2.63
vaincre	3.62
vaine	3.24
vainqueur	3.74
vaisseau	4.88
vaisselier	4.52
vaisselle	5.41
val	2.6
valet	4.26
valeur	2.45
valise	5.72
vallée	5.25
vallon	3.17
valse	5.11
valve	4.66
van	4.91
vanille	4.84
vanité	2.95
vanne	3.52
vapeur	5.28
variation	2.74
variété	3.04
vase	4.42
vase	5.92
vasque	2.29
vaste	4.08
vaurien	3.06
vautour	5.04
vaux	2.83
veau	5.88
vedette	4.73
végétal	4.07
végétarienne	3.46
véhicule	5.84
veille	4.03
veilleuse	4.16
veine	5.39
vélo	5.92
velours	4.82
vendeur	4.27
vendeuse	4.44
vendre	4.15
vendredi	3.58
vengeance	2.99
venin	3.69
vent	4.26
vente	4.72
ventilateur	5
ventre	5.6
venue	2.97
vêpres	2.38
ver	5.08
verbe	3.71
verdict	3.12
verge	3.99
verger	5.02
verglas	5.24
vergue	2.16
vérification	2.83
vérité	2.53
vernis	5.11
vernissage	3.94
verre	5.39
verrière	2.93
verrou	4.14
vers	4.59
versant	3.22
verse (à)	3.69
version	2.75
vert	5.66
verte	5.61
vertèbre	5.42
vertige	2.92
vertu	2.56
verve	2.71
vesse	2.69
veste	5.58
vestiaire	5.47
vestibule	3.99
vestige	2.87
veston	5.85
vêtement	5.2
vétéran	3.59
veuf	4.16
veule	2.47
veuve	4.48
via	2.63
viable	2.64
viaduc	3.96
viande	5.27
vice	3.34
vice-président	3.87
victime	3.91
victoire	3.87
vidangeur	4.5
vide	4.38
vidéo	5.38
videur	3.1
vie	3.16
vieil	4.52
vieillard	5.55
vieille	4.33
vieillesse	4.39
vielle	3.48
vierge	4.65
vieux	5.16
vif	3.49
vigilance	2.45
vigile	2.99
vigne	5.55
vigneron	3.56
vignette	4.42
vigueur	2.77
vil	2.58
vile	2.59
villa	4.51
village	5.1
villageois	3.95
ville	5.07
vin	5.67
vinaigre	4.89
vingt	5.54
vioc	2.1
viol	4.48
viole	4.58
violence	3.73
violer	4.11
violette	5.28
violon	6.13
viorne	2.08
vipère	4.83
virage	4.22
virginité	3.14
virgule	5.86
viril	2.9
virilité	2.85
virtuosité	2.47
virulence	2.26
virus	4.1
vis	5.59
visage	5.53
viscosité	3.33
visée	2.89
visibilité	3.29
visière	4.03
vision	3.19
visite	3.68
visiteur	3.88
visiteuse	3.76
vitamine	4.58
vite	3.77
vitesse	3.43
vitrail	4.68
vitre	5.15
vitrine	5.19
vive	3.29
vivre	3.7
vivres	3.76
vlan	2.79
vocabulaire	3.36
vocation	2.84
voeu	3.17
vogue	3.5
voie	3.6
voile	5.71
voilette	3.55
voilier	5.63
voir	3.76
voire	2.94
voisin	4.69
voisinage	4.11
voisine	4.66
voiture	5.68
voix	3.53
vol	3.8
volaille	5.27
volant	4.79
volcan	5.78
volet	4.3
voleur	4.47
voleuse	3.74
volontaire	3.42
volonté	2.36
volt	3.59
voltage	3.52
volume	3.82
volupté	2.68
vos	2.36
vote	4.38
vôtre	2.76
votre	2.89
vôtres	2.64
vouer	2.53
voûte	3.68
voyage	4.51
voyageur	4.19
voyelle	4.98
voyeur	3.77
voyeurisme	3.53
vrac	3.96
vrai	2.93
vraie	2.89
vrille	3.45
vroum	4.03
vu	3.62
vue	4.03
vulgaire	2.77
vulgarité	2.73
vulve	5.16
wagon	5.97
watt	4.05
week-end(s)	4.2
whisky(s)	4.85
wok	4.33
yacht	4.63
yak	3.06
yo(-)yo	5.99
yod	1.79
zèbre	6.15
zèle	3.12
zéro	5.19
zeste	4.2
zig	2.64
zigue	2.27
zinc	4.02
zone	3.93
zoo	5.65
zouave	3.63
